code,city_code,region_code,en,ar
10400080003,80,4,Ar Rawdah Dist.,حي الروضة
10400080004,80,4,Ad Dawhah Dist.,حي الدوحة
10400080005,80,4,Al Hajeb Dist.,حي الحاجب
10400080006,80,4,Ar Rimal Dist.,حي الرمال
10400080007,80,4,Al Hufayrah Dist.,حي الحفيرة
10400080008,80,4,As Safa Dist.,حي الصفا
10400080009,80,4,King Khalid Dist.,حي الملك خالد
10400080010,80,4,King Fahd Dist.,حي الملك فهد
10400080011,80,4,Ar Riyadi Dist.,حي الرياضى
10400080012,80,4,Al Qirawan Dist.,حي القيروان
10400080013,80,4,Ghirnatah Dist.,حي غرناطة
10400080014,80,4,Qurtubah Dist.,حي قرطبة
10400080015,80,4,Al Aqiq Dist.,حي العقيق
10400080016,80,4,Ash Shifa Dist.,حي الشفاء
10400080017,80,4,Al Matar Dist.,حي المطار
10400080018,80,4,As Sulimaniyah Dist.,حي السليمانية
10400080019,80,4,Al Wusta Dist.,حي الوسطى
10400080020,80,4,2nd Industrial Area,المنطقة الصناعية الثانية
10400080021,80,4,1st Industrial Area,المنطقة الصناعية الاولى
10400080022,80,4,Al Khalij Dist.,حي الخليج
10400080023,80,4,Warehouse Dist.,حي المستودعات
10400080024,80,4,Al Hadaa Dist.,حي الهداء
10400080025,80,4,As Salhiyah Dist.,حي الصالحية
10400080026,80,4,Al Muntazah Dist.,حي المنتزة
10400080027,80,4,Al Yarmuk Dist.,حي اليرموك
10400080028,80,4,Al Naseem Dist.,حي النسيم
10400080029,80,4,Ar Rahmaniyah Dist.,حي الرحمانية
10400080030,80,4,Damshiah Dist.,حي دمشية
10400080031,80,4,Al Muhammadiyah Dist.,حي المحمدية
10400080032,80,4,Al Absiah Dist.,حي العبسة
10400080033,80,4,Badr Dist.,حي بدر
10400080034,80,4,Al Wahlan Dist.,حي الوهلان
10400080035,80,4,Mlihah Dist.,حي مليحة
10400080036,80,4,Marbidah Dist.,حي مربيدة
10400080037,80,4,Al Olaya Dist.,حي العليا
10400080038,80,4,City Center,وسط المدينة
10400080039,80,4,Ar Rayan Dist.,حي الريان
10400080040,80,4,Al Fakhriyah Dist.,حي الفاخرية
10400080041,80,4,An Nuqailiah Dist.,حي النقيلية
10400080042,80,4,As Suhaymiyyah Dist.,حي السحيمية
10400080043,80,4,Al Badiah Dist.,حي البديعة
10400080044,80,4,As Salam Dist.,حي السلام
10400080045,80,4,Ishbiliyah Dist.,حي اشبيلية
10400080046,80,4,Al Awniyah Dist.,حي العونية
10400080047,80,4,Al Hamra Dist.,حي الحمراء
10400080048,80,4,Al Fayha Dist.,حي الفيحاء
10400080050,80,4,Al Jamie Dist.,حي الجامعي
10400080051,80,4,Al Muruj Dist.,حي المروج
10400080052,80,4,Al Yamamah Dist.,حي اليمامة
10400080053,80,4,Al Qadisiyah Dist.,حي القادسية
10400080054,80,4,Al Manar Dist.,حي المنار
10400080055,80,4,Al Ashrafiyah Dist.,حي الاشرفية
10400080056,80,4,Al Khuzama Dist.,حي الخزامى
10400080057,80,4,Ar Rawghani Dist.,حي الروغاني
10400080058,80,4,Az Zahra Dist.,حي الزهراء
10400080059,80,4,As Safraa Dist.,حي الصفراء
10400080060,80,4,Al Mubarkiah Dist.,حي المباركية
10400080061,80,4,Al Mudwiah Dist.,حي المدوية
10400080062,80,4,Al Yarmuk Dist.,حي اليرموك
10400080063,80,4,An Nadheem Dist.,حي النظيم
10400080064,80,4,At Tahliyah Dist.,حي التحلية
10400080065,80,4,Al Jazirah Dist.,حي الجزيرة
10400080066,80,4,Al Bustan Dist.,حي البستان
10400080067,80,4,Al Wafa Dist.,حي الوفاء
10400080068,80,4,Az Zahir Dist.,حي الزاهر
10400080069,80,4,Al Wahah Dist.,حي الواحة
10400080070,80,4,Suq Al Mashiya Dist.,حي سوق الماشية
10400080071,80,4,Al Jaldah Dist.,حي الجلده
10400080072,80,4,An Nada Dist.,حي الندى
10400080073,80,4,Rabwat Al Hajeb Dist.,حي ربوة الحاجب
10400080074,80,4,Al Kada Dist.,حي الغضا
10400080075,80,4,Ash Shuaib Dist.,حي الشعيب
10400080076,80,4,Al Buaiten Dist.,حي البويطن
10400080077,80,4,An Narjis Dist.,حي النرجس
10400080078,80,4,Uqaz Dist.,حي عكاظ
10400080079,80,4,An Nofoad Dist.,حي النفود
10400080080,80,4,Al Wadi Dist.,حي الوادي
10400080081,80,4,Al Qusor Dist.,حي القصور
10400080082,80,4,Al Hadiqah Dist.,حي الحديقة
10400080083,80,4,Al Masif Dist.,حي المصيف
10400080084,80,4,Al Jawharah Dist.,حي الجوهرة
10400080086,80,4,Athaqafah Dist.,حي الثقافة
10400080087,80,4,Al Marwah Dist.,حي المروة
10400080088,80,4,Al Fakamah Dist.,حي الفخامة
10400080089,80,4,Al Faisaliyah Dist.,حي الفيصلية
10400080090,80,4,Az Zugaibah Dist.,حي الزغيبة
10400080091,80,4,Al Iskan Dist.,حي الاسكان
10400080092,80,4,Al Hazm Dist.,حي الحزم
10400955001,955,4,Al Basatin Dist.,حي البساتين
10400955002,955,4,Al Montazah Dist.,حي المنتزة
10400955003,955,4,Al Rawdah Dist.,حي الروضة
10400955004,955,4,Al Zahrah Dist.,حي الزهرة
10400955005,955,4,Al Olaya Dist.,حي العليا
10400955006,955,4,Al Aziziyah Dist.,حي العزيزية
10400955007,955,4,Al Azhar Dist.,حي الازهار
10400955008,955,4,Al Nuzhah Dist.,حي النزهة
10400955009,955,4,Al Jazirah Dist.,حي الجزيرة
10400955010,955,4,Al Nahdah Dist.,حي النهضة
10400955011,955,4,Al Estrahat Dist.,حي الاستراحات
10400955012,955,4,Ar Rabwah Dist.,حي الربوة
10401986001,1986,4,As Salam Dist.,حي السلام
10401986002,1986,4,Khusayyibah Dist.,حي خصيبة
10401986003,1986,4,Al Burud Dist.,حي البرود
10401986004,1986,4,Al Fuhaid Dist.,حي الفهيد
10401999001,1999,4,Al Khazzan Dist.,حي الخزان
10401999002,1999,4,Al Marqab Dist.,حي المرقب
10401999003,1999,4,At Talim Dist.,حي التعليم
10401999004,1999,4,Al Jardah Dist.,حي الجردة
10401999005,1999,4,An Nahdah Dist.,حي النهضة
10401999006,1999,4,An Nuzhah Dist.,حي النزهة
10401999007,1999,4,Al Montazah Dist.,حي المنتزة
10402421001,2421,4,Al Yarmuk Dist.,حي اليرموك
10402421002,2421,4,Ar Rawdah Dist.,حي الروضة
10402421003,2421,4,King Abdulaziz Dist.,حي الملك عبدالعزيز
10402421004,2421,4,Al Ihtifalat Dist.,حي الاحتفالات
10402421005,2421,4,As Sinaiyah Dist.,حي الصناعية
10402421006,2421,4,King Fahd Dist.,حي الملك فهد
10402421007,2421,4,Al Hazm Dist.,حي الحزم
10402421008,2421,4,At Talim Dist.,حي التعليم
10402421009,2421,4,Ar Rabwah Dist.,حي الربوة
10402421010,2421,4,Al Qadisiyah Dist.,حي القادسية
10402421011,2421,4,Ash Shifa Dist.,حي الشفاء
10402421012,2421,4,Al Jandal Dist.,حي الجندل
10402421013,2421,4,Wadi Ar Rimma Dist.,حي وادي الرمة
10402421014,2421,4,King Faisal Dist.,حي الملك فيصل
10402421015,2421,4,Al Matar Dist.,حي المطار
10402421016,2421,4,Az Zahrah Dist.,حي الزهرة
10402421017,2421,4,King Khalid Dist.,حي الملك خالد
10402421018,2421,4,As Saadah Dist.,حي السعادة
10402421019,2421,4,Qasr Ibn Aqil Dist.,حي قصر بن عقيل
10402421020,2421,4,Al Hutah Dist.,حي الحوطة
10402421021,2421,4,Al Madinah Dist.,حي المدينة
10402421022,2421,4,Al Nakhil Dist.,حي النخيل
10402421023,2421,4,Ar Rawabi Dist.,حي الروابي
10402421024,2421,4,Al Juraif Dist.,حي الجريف
10402421025,2421,4,Ar Rabie Dist.,حي الربيع
10402421026,2421,4,As Salam Dist.,حي السلام
10402421027,2421,4,Al Manar Dist.,حي المنار
10402421028,2421,4,Bahjah Dist.,حي بهجة
10402421029,2421,4,An Nahdah Dist.,حي النهضة
10402421030,2421,4,Al Shinanah Ash Shamaliyyah Dist.,حي الشنانة الشمالية
10402421031,2421,4,Al Hamra Dist.,حي الحمراء
10402421032,2421,4,Al Gharbi Dist.,حي الالغربي
10402421033,2421,4,Ar Rayyan  Dist.,حي الريان
10402421034,2421,4,Al Wahah Dist.,حي الواحة
10402421035,2421,4,Suq Mashiya Al Jadid Dist.,حي سوق الماشيه الجديد
